sno,sort_order,event_type_mod,side,is_goal,assist_method,shot_outcome_mod,location_mod,Side1_Win,Side2_Win,Draw
305,54,1,2,0,2,1,3,0,0,1
305,55,7,2,0,0,0,6,0,0,1
305,56,0,2,0,0,0,1,0,0,1
305,57,0,1,0,0,0,1,0,0,1
305,58,3,2,0,0,0,6,0,0,1
305,59,3,1,0,0,0,6,0,0,1
305,60,7,1,0,0,0,6,0,0,1
305,61,0,2,0,0,0,2,0,0,1
305,62,0,2,0,0,0,6,0,0,1
305,63,7,1,0,0,0,6,0,0,1
305,64,1,2,0,0,2,15,0,0,1
305,65,1,2,0,1,1,3,0,0,1
305,66,7,1,0,0,0,6,0,0,1
305,67,0,2,0,0,0,6,0,0,1
305,68,1,1,0,0,2,15,0,0,1
305,69,7,2,0,0,0,6,0,0,1
305,70,3,1,0,0,0,6,0,0,1
305,71,0,2,0,0,0,1,0,0,1
305,72,0,2,0,0,0,6,0,0,1
305,73,0,1,0,0,0,2,0,0,1
305,74,3,2,0,0,0,6,0,0,1
305,75,0,1,0,0,0,1,0,0,1
305,76,3,2,0,0,0,6,0,0,1
305,77,0,1,0,0,0,2,0,0,1
305,78,3,2,0,0,0,6,0,0,1
305,79,4,2,0,0,0,6,0,0,1
305,80,7,2,0,0,0,6,0,0,1
305,81,0,1,0,0,0,2,0,0,1
305,82,0,1,0,0,0,1,0,0,1
305,83,4,1,0,0,0,6,0,0,1
305,84,3,2,0,0,0,6,0,0,1
305,85,3,2,0,0,0,6,0,0,1
305,86,4,2,0,0,0,6,0,0,1
305,87,0,1,0,0,0,6,0,0,1
305,88,0,1,0,0,0,6,0,0,1
305,89,0,1,0,0,0,1,0,0,1
305,90,3,2,0,0,0,6,0,0,1
305,91,0,1,0,0,0,6,0,0,1
305,92,1,1,0,0,1,15,0,0,1
305,93,3,1,0,0,0,6,0,0,1
305,94,0,2,0,0,0,1,0,0,1
305,95,0,1,0,0,0,2,0,0,1
305,96,3,2,0,0,0,6,0,0,1
305,97,1,1,0,3,1,3,0,0,1
305,98,0,1,0,0,0,2,0,0,1
305,99,1,1,0,1,1,15,0,0,1
305,100,0,1,0,0,0,2,0,0,1
305,101,4,2,0,0,0,6,0,0,1
305,102,3,2,0,0,0,6,0,0,1
306,1,0,1,0,0,0,1,0,0,1
306,2,3,2,0,0,0,6,0,0,1
306,3,0,1,0,0,0,6,0,0,1
306,4,3,1,0,0,0,6,0,0,1
306,5,0,2,0,0,0,1,0,0,1
306,6,4,1,0,0,0,6,0,0,1
306,7,0,1,0,0,0,1,0,0,1
306,8,3,2,0,0,0,6,0,0,1
306,9,4,2,0,0,0,6,0,0,1
306,10,1,1,1,1,1,3,1,0,0
306,11,0,1,0,0,0,6,1,0,0
306,12,1,1,0,1,1,3,1,0,0
306,13,0,1,0,0,0,6,1,0,0
306,14,3,1,0,0,0,6,1,0,0
306,15,0,2,0,0,0,2,1,0,0
306,16,3,1,0,0,0,6,1,0,0
306,17,0,2,0,0,0,2,1,0,0
306,18,1,1,0,2,1,15,1,0,0
306,19,1,1,0,1,2,3,1,0,0
306,20,0,1,0,0,0,1,1,0,0
306,21,3,2,0,0,0,6,1,0,0
306,22,1,1,0,1,2,15,1,0,0
306,23,0,2,0,0,0,6,1,0,0
306,24,1,1,0,0,2,15,1,0,0
306,25,0,1,0,0,0,6,1,0,0
306,26,0,2,0,0,0,6,1,0,0
306,27,1,1,1,1,1,3,1,0,0
306,28,1,1,0,1,2,15,1,0,0
306,29,0,1,0,0,0,1,1,0,0
306,30,3,2,0,0,0,6,1,0,0
306,31,3,1,0,0,0,6,1,0,0
306,32,0,2,0,0,0,1,1,0,0
306,33,1,1,0,1,2,15,1,0,0
306,34,3,1,0,0,0,6,1,0,0
306,35,4,1,0,0,0,6,1,0,0
306,36,0,2,0,0,0,1,1,0,0
306,37,0,2,0,0,0,6,1,0,0
306,38,0,2,0,0,0,6,1,0,0
306,39,1,1,0,2,2,3,1,0,0
306,40,3,1,0,0,0,6,1,0,0
306,41,0,2,0,0,0,2,1,0,0
306,42,1,1,0,1,1,3,1,0,0
306,43,0,1,0,0,0,6,1,0,0
306,44,1,1,1,2,1,3,1,0,0
306,45,0,1,0,0,0,2,1,0,0
306,46,0,1,0,0,0,6,1,0,0
306,47,0,1,0,0,0,6,1,0,0
306,48,3,1,0,0,0,6,1,0,0
306,49,7,1,0,0,0,6,1,0,0
306,50,3,2,0,0,0,6,1,0,0
306,51,0,2,0,0,0,2,1,0,0
306,52,7,2,0,0,0,6,1,0,0
306,53,1,1,0,1,2,3,1,0,0
306,54,0,2,0,0,0,6,1,0,0
306,55,0,1,0,0,0,1,1,0,0
306,56,3,2,0,0,0,6,1,0,0
306,57,4,2,0,0,0,6,1,0,0
306,58,1,1,1,3,1,3,1,0,0
306,59,1,1,0,1,2,3,1,0,0
306,60,3,1,0,0,0,6,1,0,0
306,61,0,2,0,0,0,2,1,0,0
306,62,1,1,0,0,2,15,1,0,0
306,63,3,1,0,0,0,6,1,0,0
306,64,0,2,0,0,0,2,1,0,0
306,65,0,1,0,0,0,2,1,0,0
306,66,7,1,0,0,0,6,1,0,0
306,67,3,2,0,0,0,6,1,0,0
306,68,7,2,0,0,0,6,1,0,0
306,69,0,1,0,0,0,1,1,0,0
306,70,3,2,0,0,0,6,1,0,0
306,71,3,1,0,0,0,6,1,0,0
306,72,0,2,0,0,0,2,1,0,0
306,73,0,1,0,0,0,6,1,0,0
306,74,1,1,0,1,1,15,1,0,0
306,75,1,1,1,2,1,3,1,0,0
306,76,1,1,0,2,2,3,1,0,0
306,77,0,1,0,0,0,6,1,0,0
306,78,1,1,0,1,2,15,1,0,0
306,79,7,1,0,0,0,6,1,0,0
306,80,7,2,0,0,0,6,1,0,0
306,81,1,1,0,1,1,15,1,0,0
306,82,0,1,0,0,0,1,1,0,0
306,83,1,1,0,0,2,15,1,0,0
306,84,3,2,0,0,0,6,1,0,0
306,85,3,1,0,0,0,6,1,0,0
306,86,0,2,0,0,0,2,1,0,0
306,87,1,1,0,1,2,15,1,0,0
306,88,3,1,0,0,0,6,1,0,0
306,89,0,2,0,0,0,1,1,0,0
306,90,1,2,0,1,1,3,1,0,0
306,91,0,2,0,0,0,6,1,0,0
306,92,1,2,0,1,1,15,1,0,0
306,93,0,2,0,0,0,6,1,0,0
306,94,1,1,0,1,2,3,1,0,0
307,1,1,1,0,1,1,3,0,0,1
307,2,0,1,0,0,0,6,0,0,1
307,3,1,1,0,2,1,3,0,0,1
307,4,3,2,0,0,0,6,0,0,1
307,5,0,1,0,0,0,1,0,0,1
307,6,0,2,0,0,0,6,0,0,1
307,7,1,1,0,3,1,15,0,0,1
307,8,0,1,0,0,0,6,0,0,1
307,9,3,2,0,0,0,6,0,0,1
307,10,0,1,0,0,0,1,0,0,1
307,11,0,2,0,0,0,1,0,0,1
307,12,3,1,0,0,0,6,0,0,1
307,13,0,2,0,0,0,1,0,0,1
307,14,3,1,0,0,0,6,0,0,1
307,15,1,1,0,1,1,15,0,0,1
307,16,0,2,0,0,0,2,0,0,1
307,17,3,1,0,0,0,6,0,0,1
307,18,1,2,0,0,1,15,0,0,1
307,19,3,2,0,0,0,6,0,0,1
307,20,0,1,0,0,0,1,0,0,1
307,21,1,1,0,2,1,3,0,0,1
307,22,1,1,0,0,2,3,0,0,1
307,23,3,2,0,0,0,6,0,0,1
307,24,0,1,0,0,0,2,0,0,1
307,25,0,2,0,0,0,2,0,0,1
307,26,3,1,0,0,0,6,0,0,1
307,27,1,1,0,0,2,3,0,0,1
307,28,3,2,0,0,0,6,0,0,1
307,29,3,2,0,0,0,6,0,0,1
307,30,0,1,0,0,0,1,0,0,1
307,31,1,1,0,0,2,15,0,0,1
307,32,11,2,0,0,0,6,0,0,1
307,33,1,1,0,0,1,13,0,0,1
307,34,1,1,0,0,1,13,0,0,1
307,35,0,1,0,0,0,6,0,0,1
307,36,1,1,0,1,2,6,0,0,1
307,37,1,1,0,1,1,15,0,0,1
307,38,0,1,0,0,0,6,0,0,1
307,39,1,1,0,2,1,3,0,0,1
307,40,0,1,0,0,0,6,0,0,1
307,41,3,2,0,0,0,6,0,0,1
307,42,0,1,0,0,0,1,0,0,1
307,43,1,1,0,2,1,3,0,0,1
307,44,1,2,0,0,1,15,0,0,1
307,45,1,2,0,0,2,15,0,0,1
307,46,1,1,1,3,1,3,1,0,0
307,47,0,2,0,0,0,2,1,0,0
307,48,3,1,0,0,0,6,1,0,0
307,49,0,2,0,0,0,1,1,0,0
307,50,3,1,0,0,0,6,1,0,0
307,51,0,2,0,0,0,6,1,0,0
307,52,1,1,0,2,2,13,1,0,0
307,53,0,2,0,0,0,1,1,0,0
307,54,3,1,0,0,0,6,1,0,0
307,55,0,2,0,0,0,6,1,0,0
307,56,0,2,0,0,0,6,1,0,0
307,57,1,1,0,1,2,15,1,0,0
307,58,3,2,0,0,0,6,1,0,0
307,59,0,1,0,0,0,2,1,0,0
307,60,1,1,0,1,1,3,1,0,0
307,61,0,2,0,0,0,2,1,0,0
307,62,3,1,0,0,0,6,1,0,0
307,63,0,2,0,0,0,1,1,0,0
307,64,3,1,0,0,0,6,1,0,0
307,65,0,2,0,0,0,2,1,0,0
307,66,3,1,0,0,0,6,1,0,0
307,67,1,2,0,1,1,15,1,0,0
307,68,3,2,0,0,0,6,1,0,0
307,69,0,1,0,0,0,1,1,0,0
307,70,0,2,0,0,0,6,1,0,0
307,71,3,2,0,0,0,6,1,0,0
307,72,0,1,0,0,0,2,1,0,0
307,73,0,1,0,0,0,6,1,0,0
307,74,1,1,0,0,2,15,1,0,0
307,75,1,1,0,1,2,15,1,0,0
307,76,1,1,1,2,1,13,1,0,0
307,77,0,2,0,0,0,6,1,0,0
307,78,3,2,0,0,0,6,1,0,0
307,79,0,1,0,0,0,1,1,0,0
307,80,4,2,0,0,0,6,1,0,0
307,81,0,1,0,0,0,6,1,0,0
307,82,1,1,0,2,2,3,1,0,0
307,83,1,1,0,1,1,15,1,0,0
307,84,0,1,0,0,0,6,1,0,0
307,85,1,1,0,2,1,3,1,0,0
307,86,0,1,0,0,0,6,1,0,0
307,87,1,1,0,0,2,15,1,0,0
307,88,0,2,0,0,0,2,1,0,0
307,89,3,1,0,0,0,6,1,0,0
307,90,7,2,0,0,0,6,1,0,0
307,91,3,2,0,0,0,6,1,0,0
307,92,0,1,0,0,0,2,1,0,0
307,93,3,2,0,0,0,6,1,0,0
307,94,0,1,0,0,0,2,1,0,0
307,95,3,2,0,0,0,6,1,0,0
307,96,0,1,0,0,0,1,1,0,0
307,97,0,2,0,0,0,6,1,0,0
307,98,0,1,0,0,0,6,1,0,0
307,99,1,1,0,1,2,3,1,0,0
307,100,0,2,0,0,0,2,1,0,0
307,101,3,1,0,0,0,6,1,0,0
307,102,1,1,0,1,1,3,1,0,0
307,103,0,1,0,0,0,6,1,0,0
307,104,7,2,0,0,0,6,1,0,0
307,105,7,1,0,0,0,6,1,0,0
307,106,0,2,0,0,0,2,1,0,0
307,107,3,1,0,0,0,6,1,0,0
307,108,1,1,0,1,2,15,1,0,0
307,109,0,2,0,0,0,2,1,0,0
307,110,3,1,0,0,0,6,1,0,0
307,111,4,1,0,0,0,6,1,0,0
307,112,3,2,0,0,0,6,1,0,0
307,113,0,1,0,0,0,2,1,0,0
307,114,1,2,0,0,1,3,1,0,0
307,115,1,1,0,1,1,15,1,0,0
307,116,0,1,0,0,0,6,1,0,0
307,117,7,1,0,0,0,6,1,0,0
307,118,0,1,0,0,0,6,1,0,0
307,119,0,1,0,0,0,6,1,0,0
307,120,0,2,0,0,0,1,1,0,0
307,121,3,1,0,0,0,6,1,0,0
307,122,7,2,0,0,0,6,1,0,0
307,123,3,2,0,0,0,6,1,0,0
307,124,0,1,0,0,0,2,1,0,0
307,125,1,1,0,1,1,15,1,0,0
307,126,0,1,0,0,0,6,1,0,0
307,127,1,1,0,2,1,3,1,0,0
307,128,0,1,0,0,0,6,1,0,0
307,129,1,1,0,2,2,3,1,0,0
307,130,0,2,0,0,0,2,1,0,0
307,131,3,1,0,0,0,6,1,0,0
307,132,1,2,0,1,2,15,1,0,0
307,133,0,2,0,0,0,2,1,0,0
307,134,3,1,0,0,0,6,1,0,0
307,135,3,2,0,0,0,6,1,0,0
307,136,0,1,0,0,0,2,1,0,0
307,137,1,1,0,1,2,15,1,0,0
307,138,0,2,0,0,0,1,1,0,0
307,139,3,1,0,0,0,6,1,0,0
307,140,3,2,0,0,0,6,1,0,0
307,141,0,1,0,0,0,2,1,0,0
307,142,1,1,0,1,1,3,1,0,0
307,143,0,1,0,0,0,6,1,0,0
307,144,1,1,0,2,1,3,1,0,0
307,145,1,2,0,1,1,3,1,0,0
307,146,0,1,0,0,0,6,1,0,0
307,147,1,1,0,3,2,3,1,0,0
307,148,3,2,0,0,0,6,1,0,0
307,149,0,1,0,0,0,1,1,0,0
307,150,4,1,0,0,0,6,1,0,0
307,151,4,2,0,0,0,6,1,0,0
308,1,1,2,0,4,2,3,0,0,1
308,2,3,2,0,0,0,6,0,0,1
308,3,0,1,0,0,0,1,0,0,1
308,4,0,1,0,0,0,6,0,0,1
308,5,1,1,0,1,2,3,0,0,1
308,6,0,2,0,0,0,2,0,0,1
308,7,3,1,0,0,0,6,0,0,1
308,8,1,1,0,2,1,3,0,0,1
308,9,0,2,0,0,0,2,0,0,1
308,10,3,1,0,0,0,6,0,0,1
308,11,1,1,0,0,2,15,0,0,1
308,12,0,2,0,0,0,1,0,0,1
308,13,3,1,0,0,0,6,0,0,1
308,14,0,1,0,0,0,6,0,0,1
308,15,1,1,0,0,2,3,0,0,1
308,16,0,2,0,0,0,2,0,0,1
308,17,3,1,0,0,0,6,0,0,1
308,18,4,1,0,0,0,6,0,0,1
308,19,1,2,0,3,2,15,0,0,1
308,20,1,2,0,4,2,3,0,0,1
308,21,0,2,0,0,0,1,0,0,1
308,22,3,1,0,0,0,6,0,0,1
308,23,0,2,0,0,0,1,0,0,1
308,24,3,1,0,0,0,6,0,0,1
308,25,1,2,0,0,2,15,0,0,1
308,26,0,2,0,0,0,6,0,0,1
308,27,3,2,0,0,0,6,0,0,1
308,28,0,1,0,0,0,2,0,0,1
308,29,3,2,0,0,0,6,0,0,1
308,30,0,1,0,0,0,1,0,0,1
308,31,4,2,0,0,0,6,0,0,1
308,32,0,2,0,0,0,2,0,0,1
308,33,3,1,0,0,0,6,0,0,1
308,34,1,2,0,0,1,3,0,0,1
308,35,1,2,0,2,1,3,0,0,1
308,36,1,2,0,1,1,13,0,0,1
308,37,0,2,0,0,0,6,0,0,1
308,38,3,2,0,0,0,6,0,0,1
308,39,0,1,0,0,0,2,0,0,1
308,40,0,2,0,0,0,2,0,0,1
308,41,3,1,0,0,0,6,0,0,1
308,42,1,1,0,1,2,3,0,0,1
308,43,1,2,0,1,2,15,0,0,1
308,44,3,2,0,0,0,6,0,0,1
308,45,0,1,0,0,0,1,0,0,1
308,46,1,2,0,0,2,15,0,0,1
308,47,0,2,0,0,0,2,0,0,1
308,48,3,1,0,0,0,6,0,0,1
308,49,3,2,0,0,0,6,0,0,1
308,50,0,1,0,0,0,1,0,0,1
308,51,1,1,1,2,1,13,1,0,0
308,52,0,2,0,0,0,6,1,0,0
308,53,3,2,0,0,0,6,1,0,0
308,54,0,1,0,0,0,1,1,0,0
308,55,0,1,0,0,0,6,1,0,0
308,56,1,2,0,1,2,6,1,0,0
308,57,1,2,0,2,1,3,1,0,0
308,58,3,2,0,0,0,6,1,0,0
308,59,0,1,0,0,0,1,1,0,0
308,60,1,2,0,2,2,3,1,0,0
308,61,0,1,0,0,0,6,1,0,0
308,62,0,2,0,0,0,6,1,0,0
308,63,7,1,0,0,0,6,1,0,0
308,64,1,2,0,2,1,3,1,0,0
308,65,1,1,0,1,1,3,1,0,0
308,66,3,2,0,0,0,6,1,0,0
308,67,0,1,0,0,0,2,1,0,0
308,68,7,2,0,0,0,6,1,0,0
308,69,7,1,0,0,0,6,1,0,0
308,70,3,2,0,0,0,6,1,0,0
308,71,0,1,0,0,0,1,1,0,0
308,72,1,1,0,0,2,15,1,0,0
308,73,7,2,0,0,0,6,1,0,0
308,74,3,2,0,0,0,6,1,0,0
308,75,0,1,0,0,0,2,1,0,0
308,76,3,2,0,0,0,6,1,0,0
308,77,0,1,0,0,0,1,1,0,0
308,78,0,1,0,0,0,6,1,0,0
308,79,0,2,0,0,0,2,1,0,0
308,80,3,1,0,0,0,6,1,0,0
308,81,3,2,0,0,0,6,1,0,0
308,82,0,1,0,0,0,2,1,0,0
308,83,0,2,0,0,0,6,1,0,0
308,84,0,2,0,0,0,1,1,0,0
308,85,3,1,0,0,0,6,1,0,0
308,86,1,1,0,1,1,3,1,0,0
308,87,3,2,0,0,0,6,1,0,0
308,88,0,1,0,0,0,2,1,0,0
308,89,1,1,0,1,2,15,1,0,0
308,90,0,2,0,0,0,2,1,0,0
308,91,3,1,0,0,0,6,1,0,0
308,92,4,1,0,0,0,6,1,0,0
308,93,0,2,0,0,0,2,1,0,0
308,94,3,1,0,0,0,6,1,0,0
308,95,7,2,0,0,0,6,1,0,0
308,96,3,2,0,0,0,6,1,0,0
308,97,0,1,0,0,0,2,1,0,0
308,98,4,2,0,0,0,6,1,0,0
308,99,0,2,0,0,0,1,1,0,0
308,100,3,1,0,0,0,6,1,0,0
308,101,1,2,0,2,1,3,1,0,0
308,102,0,2,0,0,0,6,1,0,0
308,103,1,2,0,0,2,3,1,0,0
308,104,3,2,0,0,0,6,1,0,0
308,105,0,1,0,0,0,2,1,0,0
308,106,4,2,0,0,0,6,1,0,0
308,107,0,2,0,0,0,2,1,0,0
308,108,3,1,0,0,0,6,1,0,0
309,1,0,1,0,0,0,1,0,0,1
309,2,3,2,0,0,0,6,0,0,1
309,3,3,1,0,0,0,6,0,0,1
309,4,0,2,0,0,0,1,0,0,1
309,5,0,2,0,0,0,6,0,0,1
309,6,0,1,0,0,0,6,0,0,1
309,7,0,2,0,0,0,2,0,0,1
309,8,3,1,0,0,0,6,0,0,1
309,9,0,2,0,0,0,1,0,0,1
309,10,3,1,0,0,0,6,0,0,1
309,11,0,2,0,0,0,1,0,0,1
309,12,3,1,0,0,0,6,0,0,1
309,13,3,2,0,0,0,6,0,0,1
309,14,0,1,0,0,0,1,0,0,1
309,15,1,2,0,1,2,15,0,0,1
309,16,0,2,0,0,0,6,0,0,1
309,17,0,1,0,0,0,6,0,0,1
309,18,1,2,0,0,1,15,0,0,1
309,19,0,2,0,0,0,6,0,0,1
309,20,3,2,0,0,0,6,0,0,1
309,21,0,1,0,0,0,2,0,0,1
309,22,1,1,1,1,1,15,1,0,0
309,23,1,2,0,2,2,3,1,0,0
309,24,3,2,0,0,0,6,1,0,0
309,25,0,1,0,0,0,2,1,0,0
309,26,3,2,0,0,0,6,1,0,0
309,27,0,1,0,0,0,1,1,0,0
309,28,1,1,0,1,1,3,1,0,0
309,29,1,1,0,1,1,15,1,0,0
309,30,3,2,0,0,0,6,1,0,0
309,31,0,1,0,0,0,2,1,0,0
309,32,1,1,0,3,2,3,1,0,0
309,33,0,2,0,0,0,2,1,0,0
309,34,3,1,0,0,0,6,1,0,0
309,35,4,1,0,0,0,6,1,0,0
309,36,0,2,0,0,0,2,1,0,0
309,37,3,1,0,0,0,6,1,0,0
309,38,0,2,0,0,0,1,1,0,0
309,39,3,1,0,0,0,6,1,0,0
309,40,0,2,0,0,0,6,1,0,0
309,41,0,2,0,0,0,1,1,0,0
309,42,3,1,0,0,0,6,1,0,0
309,43,0,2,0,0,0,6,1,0,0
309,44,1,1,0,1,2,3,1,0,0
309,45,1,1,0,1,1,15,1,0,0
309,46,1,1,0,1,1,15,1,0,0
309,47,3,1,0,0,0,6,1,0,0
309,48,0,2,0,0,0,1,1,0,0
309,49,3,1,0,0,0,6,1,0,0
309,50,0,2,0,0,0,1,1,0,0
309,51,1,2,0,2,2,3,1,0,0
309,52,0,2,0,0,0,6,1,0,0
309,53,1,2,0,2,2,3,1,0,0
309,54,1,2,1,0,1,13,0,0,1
309,55,1,1,0,1,1,3,0,0,1
309,56,0,1,0,0,0,6,0,0,1
309,57,0,1,0,0,0,6,0,0,1
309,58,3,1,0,0,0,6,0,0,1
309,59,0,2,0,0,0,1,0,0,1
309,60,0,1,0,0,0,2,0,0,1
309,61,3,2,0,0,0,6,0,0,1
309,62,1,2,0,2,2,3,0,0,1
309,63,1,1,0,1,2,15,0,0,1
309,64,1,2,0,1,2,15,0,0,1
309,65,0,1,0,0,0,1,0,0,1
309,66,3,2,0,0,0,6,0,0,1
309,67,1,1,0,2,2,3,0,0,1
309,68,0,1,0,0,0,6,0,0,1
309,69,0,1,0,0,0,6,0,0,1
309,70,4,2,0,0,0,6,0,0,1
309,71,1,1,0,0,1,3,0,0,1
309,72,0,1,0,0,0,2,0,0,1
309,73,3,2,0,0,0,6,0,0,1
309,74,3,1,0,0,0,6,0,0,1
309,75,0,2,0,0,0,1,0,0,1
309,76,1,1,0,1,1,15,0,0,1
309,77,7,1,0,0,0,6,0,0,1
309,78,1,1,1,1,1,15,1,0,0
309,79,7,2,0,0,0,6,1,0,0
309,80,0,2,0,0,0,6,1,0,0
309,81,0,1,0,0,0,2,1,0,0
309,82,3,2,0,0,0,6,1,0,0
309,83,1,2,0,0,1,15,1,0,0
309,84,0,1,0,0,0,2,1,0,0
309,85,3,2,0,0,0,6,1,0,0
309,86,0,1,0,0,0,2,1,0,0
309,87,3,2,0,0,0,6,1,0,0
309,88,0,2,0,0,0,6,1,0,0
309,89,0,2,0,0,0,6,1,0,0
309,90,0,2,0,0,0,6,1,0,0
309,91,0,2,0,0,0,6,1,0,0
309,92,1,2,0,2,1,3,1,0,0
309,93,0,2,0,0,0,6,1,0,0
309,94,1,2,0,1,1,15,1,0,0
309,95,1,1,0,1,1,15,1,0,0
309,96,7,1,0,0,0,6,1,0,0
309,97,7,2,0,0,0,6,1,0,0
309,98,0,1,0,0,0,6,1,0,0
309,99,1,1,0,2,2,3,1,0,0
309,100,0,1,0,0,0,1,1,0,0
309,101,3,2,0,0,0,6,1,0,0
309,102,3,1,0,0,0,6,1,0,0
309,103,0,2,0,0,0,2,1,0,0
309,104,1,2,0,0,1,3,1,0,0
309,105,0,2,0,0,0,6,1,0,0
309,106,1,2,0,1,2,15,1,0,0
309,107,3,1,0,0,0,6,1,0,0
309,108,0,2,0,0,0,1,1,0,0
309,109,0,1,0,0,0,1,1,0,0
309,110,3,2,0,0,0,6,1,0,0
309,111,7,2,0,0,0,6,1,0,0
309,112,1,1,0,2,2,3,1,0,0
309,113,3,1,0,0,0,6,1,0,0
309,114,0,2,0,0,0,1,1,0,0
309,115,3,1,0,0,0,6,1,0,0
309,116,0,2,0,0,0,1,1,0,0
309,117,1,2,1,0,1,3,0,0,1
309,118,0,1,0,0,0,1,0,0,1
309,119,3,2,0,0,0,6,0,0,1
309,120,7,1,0,0,0,6,0,0,1
309,121,1,1,0,1,1,15,0,0,1
309,122,3,1,0,0,0,6,0,0,1
309,123,0,2,0,0,0,2,0,0,1
309,124,0,1,0,0,0,1,0,0,1
309,125,3,2,0,0,0,6,0,0,1
309,126,3,1,0,0,0,6,0,0,1
309,127,0,2,0,0,0,2,0,0,1
309,128,0,2,0,0,0,6,0,0,1
309,129,3,1,0,0,0,6,0,0,1
309,130,0,2,0,0,0,2,0,0,1
309,131,1,2,0,1,1,15,0,0,1
310,1,3,1,0,0,0,6,0,0,1
310,2,0,2,0,0,0,2,0,0,1
310,3,1,2,1,2,1,13,0,1,0
310,4,0,1,0,0,0,1,0,1,0
310,5,1,1,0,0,2,15,0,1,0
310,6,3,2,0,0,0,6,0,1,0
310,7,1,1,0,2,2,3,0,1,0
310,8,0,2,0,0,0,6,0,1,0
310,9,3,1,0,0,0,6,0,1,0
310,10,0,2,0,0,0,2,0,1,0
310,11,0,2,0,0,0,6,0,1,0
310,12,0,2,0,0,0,2,0,1,0
310,13,3,1,0,0,0,6,0,1,0
310,14,0,2,0,0,0,1,0,1,0
310,15,1,1,0,1,1,3,0,1,0
310,16,0,1,0,0,0,6,0,1,0
310,17,1,1,0,2,2,3,0,1,0
310,18,0,1,0,0,0,2,0,1,0
310,19,3,2,0,0,0,6,0,1,0
310,20,0,1,0,0,0,6,0,1,0
310,21,3,1,0,0,0,6,0,1,0
310,22,0,2,0,0,0,2,0,1,0
310,23,0,1,0,0,0,2,0,1,0
310,24,0,2,0,0,0,1,0,1,0
310,25,3,2,0,0,0,6,0,1,0
310,26,0,1,0,0,0,2,0,1,0
310,27,3,2,0,0,0,6,0,1,0
310,28,1,1,0,0,1,15,0,1,0
310,29,0,1,0,0,0,6,0,1,0
310,30,0,1,0,0,0,2,0,1,0
310,31,3,2,0,0,0,6,0,1,0
310,32,1,1,0,2,1,3,0,1,0
310,33,1,1,0,0,1,3,0,1,0
310,34,3,1,0,0,0,6,0,1,0
310,35,0,2,0,0,0,1,0,1,0
310,36,0,2,0,0,0,2,0,1,0
310,37,0,1,0,0,0,1,0,1,0
310,38,3,2,0,0,0,6,0,1,0
310,39,0,1,0,0,0,6,0,1,0
310,40,1,1,0,0,2,3,0,1,0
310,41,0,2,0,0,0,6,0,1,0
310,42,1,1,0,1,1,3,0,1,0
310,43,1,2,0,1,1,15,0,1,0
310,44,0,1,0,0,0,2,0,1,0
310,45,1,1,0,1,2,15,0,1,0
310,46,3,2,0,0,0,6,0,1,0
310,47,0,1,0,0,0,2,0,1,0
310,48,3,2,0,0,0,6,0,1,0
310,49,0,1,0,0,0,6,0,1,0
310,50,3,1,0,0,0,6,0,1,0
310,51,4,1,0,0,0,6,0,1,0
310,52,0,2,0,0,0,2,0,1,0
310,53,3,1,0,0,0,6,0,1,0
310,54,1,2,0,0,1,15,0,1,0
310,55,0,2,0,0,0,2,0,1,0
310,56,0,1,0,0,0,2,0,1,0
310,57,3,2,0,0,0,6,0,1,0
310,58,0,1,0,0,0,2,0,1,0
310,59,3,2,0,0,0,6,0,1,0
310,60,3,1,0,0,0,6,0,1,0
310,61,0,1,0,0,0,2,0,1,0
310,62,0,2,0,0,0,2,0,1,0
310,63,3,2,0,0,0,6,0,1,0
310,64,3,1,0,0,0,6,0,1,0
310,65,0,2,0,0,0,2,0,1,0
310,66,0,1,0,0,0,6,0,1,0
310,67,1,1,0,1,1,3,0,1,0
310,68,0,1,0,0,0,6,0,1,0
310,69,4,1,0,0,0,6,0,1,0
310,70,0,2,0,0,0,6,0,1,0
310,71,1,1,0,1,2,3,0,1,0
310,72,3,1,0,0,0,6,0,1,0
310,73,3,1,0,0,0,6,0,1,0
310,74,0,2,0,0,0,1,0,1,0
310,75,1,2,0,2,2,3,0,1,0
310,76,0,2,0,0,0,6,0,1,0
310,77,7,1,0,0,0,6,0,1,0
310,78,0,2,0,0,0,6,0,1,0
310,79,1,1,0,3,2,15,0,1,0
310,80,0,1,0,0,0,6,0,1,0
310,81,1,1,0,0,1,3,0,1,0
310,82,3,1,0,0,0,6,0,1,0
310,83,0,2,0,0,0,2,0,1,0
310,84,1,1,0,2,1,3,0,1,0
310,85,0,2,0,0,0,6,0,1,0
310,86,7,2,0,0,0,6,0,1,0
310,87,1,1,1,4,1,3,0,0,1
310,88,1,1,0,1,1,3,0,0,1
310,89,0,1,0,0,0,6,0,0,1
310,90,1,1,0,2,2,3,0,0,1
310,91,0,1,0,0,0,6,0,0,1
310,92,0,1,0,0,0,1,0,0,1
310,93,3,2,0,0,0,6,0,0,1
310,94,3,1,0,0,0,6,0,0,1
310,95,0,2,0,0,0,1,0,0,1
310,96,1,2,0,1,1,15,0,0,1
310,97,0,2,0,0,0,6,0,0,1
310,98,0,2,0,0,0,6,0,0,1
310,99,1,2,0,2,2,3,0,0,1
310,100,0,1,0,0,0,2,0,0,1
